flightNumber,plane,dep_date,dep_time,dep_airport_name,dep_airport_code,dep_terminal,dep_status,dep_weather_min,dep_weather_max,dep_weather_desc,dep_counter,dep_door,arr_date,arr_time,arr_airport_name,arr_airport_code,arr_terminal,arr_status,arr_weather_min,arr_weather_max,arr_weather_desc,arr_room,arr_belt,timestamp,dep_date_time,arr_date_time,duracion_vuelo
IBS9517, AIRBUS A320,2018-04-14,10:45,SANTIAGO,SCQ,T,Salida prevista a las 10:45,10,15,Nubosidad variable,,6,2018-04-14,12:30,PALMA DE MALLORCA,PMI,-,Llegada prevista a las 12:30,12,17,Lluvia moderada, - ,,2018-04-13 23:17:29,2018-04-14 10:45:00,2018-04-14 12:30:00,105.0
IBE0530, AIRBUS A320,2018-04-14,09:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,Salida prevista a las 09:00,6,14,Abertura de claros,,,2018-04-14,10:15,VIGO,VGO,1,Llegada prevista a las 10:15,6,15,Nubosidad variable,S1,2,2018-04-13 23:17:28,2018-04-14 09:00:00,2018-04-14 10:15:00,75.0
ANE2034, BOMBARDIER CRJ-1000,2018-04-14,00:45,GIRONA - COSTA BRAVA,GRO,1,Salida prevista a las 00:45,7,17,Lluvia,,14,2018-04-14,02:25,SEVILLA,SVQ,-,Llegada prevista a las 02:25,8,17,Abertura de claros,B,5,2018-04-13 23:17:28,2018-04-14 00:45:00,2018-04-14 02:25:00,100.0
VOE3513, BOEING 717,2018-04-13,19:50,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 19:58,8,16,Nubosidad variable,,,2018-04-13,21:30,BILBAO,BIO,O,El vuelo ha aterrizado a las 21:23,7,17,Chubascos dispersos,N,3,2018-04-13 23:17:28,2018-04-13 19:50:00,2018-04-13 21:30:00,100.0
LZF440, ATR 42-300/320,2018-04-13,20:00,A CORUÑA,LCG,1,El vuelo ha despegado a las 20:23,10,15,Nubosidad variable,,6,2018-04-13,21:15,BILBAO,BIO,O,El vuelo ha aterrizado a las 21:48,7,17,Chubascos dispersos,N,1,2018-04-13 23:17:26,2018-04-13 20:00:00,2018-04-13 21:15:00,75.0
IBE0557, AIRBUS A319,2018-04-14,17:45,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 17:45,8,15,Chubascos dispersos,,2,2018-04-14,19:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 19:00,6,14,Abertura de claros, - ,,2018-04-13 23:17:25,2018-04-14 17:45:00,2018-04-14 19:00:00,75.0
IBE8645, BOMBARDIER CRJ-1000,2018-04-14,13:50,GRANADA-JAÉN F.G.L.,GRX,-,Salida prevista a las 13:50,5,17,Abertura de claros,,,2018-04-14,14:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 14:55,6,14,Abertura de claros, - ,,2018-04-13 23:17:25,2018-04-14 13:50:00,2018-04-14 14:55:00,65.0
VLG1290, AIRBUS A320,2018-04-13,19:55,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 20:07,12,17,Lluvia débil,,,2018-04-13,21:40,A CORUÑA,LCG,-,El vuelo ha aterrizado a las 21:41,10,15,Nubosidad variable,S1,2,2018-04-13 23:17:25,2018-04-13 19:55:00,2018-04-13 21:40:00,105.0
VLG1671, 32A,2018-04-14,10:15,SANTIAGO,SCQ,T,Salida prevista a las 10:15,10,15,Nubosidad variable,,3,2018-04-14,11:55,BARCELONA-EL PRAT,BCN,-,Llegada prevista a las 11:55,12,17,Lluvia débil, - ,,2018-04-13 23:17:25,2018-04-14 10:15:00,2018-04-14 11:55:00,100.0
VLG3215, 32B,2018-04-14,07:00,TENERIFE NORTE,TFN,1,Salida prevista a las 07:00,17,22,Nubosidad variable,,5,2018-04-14,11:15,BARCELONA-EL PRAT,BCN,-,Llegada prevista a las 11:15,12,17,Lluvia débil, - ,,2018-04-13 23:17:23,2018-04-14 07:00:00,2018-04-14 11:15:00,255.0
VLG1704, 32A,2018-04-13,20:25,BARCELONA-EL PRAT,BCN,T1,El vuelo ha despegado a las 20:23,12,17,Lluvia débil,,,2018-04-13,22:15,VIGO,VGO,1,El vuelo ha aterrizado a las 22:06,6,15,Nubosidad variable,S1,3,2018-04-13 23:17:23,2018-04-13 20:25:00,2018-04-13 22:15:00,110.0
AEA5200, EMBRAER ERJ-195,2018-04-14,12:45,GRANADA-JAÉN F.G.L.,GRX,-,Salida prevista a las 12:45,5,17,Abertura de claros,,,2018-04-14,14:00,PALMA DE MALLORCA,PMI,-,Llegada prevista a las 14:00,12,17,Lluvia moderada, - ,,2018-04-13 23:17:23,2018-04-14 12:45:00,2018-04-14 14:00:00,75.0
IBE8933, CANADAIR CRJ-200,2018-04-13,21:20,SEVILLA,SVQ,1,El vuelo ha despegado a las 21:16,8,17,Abertura de claros,,,2018-04-13,22:10,ALMERIA,LEI,1,El vuelo ha aterrizado a las 22:08,8,17,Nubosidad variable,1,1,2018-04-13 23:17:23,2018-04-13 21:20:00,2018-04-13 22:10:00,50.0
IBE0475, AIRBUS A320,2018-04-14,12:00,ASTURIAS,OVD,1,Salida prevista a las 12:00,8,14,Chubascos dispersos,,8,2018-04-14,13:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 13:10,6,14,Abertura de claros, - ,,2018-04-13 23:17:22,2018-04-14 12:00:00,2018-04-14 13:10:00,70.0
VLG3713, AIRBUS A320,2018-04-14,08:50,MENORCA,MAH,1,Salida prevista a las 08:50,12,17,Lluvia moderada,,6,2018-04-14,09:45,BARCELONA-EL PRAT,BCN,-,Llegada prevista a las 09:45,12,17,Lluvia débil, - ,,2018-04-13 23:17:22,2018-04-14 08:50:00,2018-04-14 09:45:00,55.0
AEA6096, BOEING 737-800 WINGLETS,2018-04-13,21:30,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 22:07,12,17,Lluvia moderada,,,2018-04-13,22:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,Llegada prevista a las 23:22,6,14,Abertura de claros,06,17,2018-04-13 23:17:22,2018-04-13 21:30:00,2018-04-13 22:55:00,85.0
AVA6095, BOMBARDIER CRJ-1000,2018-04-14,05:50,VALENCIA,VLC,1,Salida prevista a las 05:50,11,21,Nubosidad variable,,,2018-04-14,06:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 06:50,6,14,Abertura de claros, - ,,2018-04-13 23:17:22,2018-04-14 05:50:00,2018-04-14 06:50:00,60.0
IBS3877, AIRBUS A320,2018-04-14,09:15,SANTIAGO,SCQ,T,Salida prevista a las 09:15,10,15,Nubosidad variable,,3,2018-04-14,10:30,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 10:30,6,14,Abertura de claros, - ,,2018-04-13 23:17:22,2018-04-14 09:15:00,2018-04-14 10:30:00,75.0
IBE8827, BOMBARDIER CRJ-1000,2018-04-13,21:40,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 21:30,8,16,Nubosidad variable,,,2018-04-13,22:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha aterrizado a las 22:36,6,14,Abertura de claros,10,19,2018-04-13 23:17:22,2018-04-13 21:40:00,2018-04-13 22:55:00,75.0
IBS3945, AIRBUS A320,2018-04-14,07:00,TENERIFE NORTE,TFN,1,Salida prevista a las 07:00,17,22,Nubosidad variable,,7,2018-04-14,10:40,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 10:40,6,14,Abertura de claros, - ,,2018-04-13 23:17:22,2018-04-14 07:00:00,2018-04-14 10:40:00,220.0
VLG2021, AIRBUS A320,2018-04-14,12:35,GRANADA-JAÉN F.G.L.,GRX,-,Salida prevista a las 12:35,5,17,Abertura de claros,,,2018-04-14,13:55,BARCELONA-EL PRAT,BCN,-,Llegada prevista a las 13:55,12,17,Lluvia débil, - ,,2018-04-13 23:17:22,2018-04-14 12:35:00,2018-04-14 13:55:00,80.0
VLG3971, 32A,2018-04-14,11:45,A CORUÑA,LCG,-,Salida prevista a las 11:45,10,15,Nubosidad variable,,4,2018-04-14,13:35,PALMA DE MALLORCA,PMI,-,Llegada prevista a las 13:35,12,17,Lluvia moderada, - ,,2018-04-13 23:17:22,2018-04-14 11:45:00,2018-04-14 13:35:00,110.0
IBS3921, AIRBUS A321,2018-04-13,21:25,PALMA DE MALLORCA,PMI,N,El vuelo ha despegado a las 22:00,12,17,Lluvia moderada,,,2018-04-13,22:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha aterrizado a las 23:03,6,14,Abertura de claros,10,11,2018-04-13 23:17:21,2018-04-13 21:25:00,2018-04-13 22:50:00,85.0
IBE0479, AIRBUS A320,2018-04-14,09:20,ASTURIAS,OVD,1,Salida prevista a las 09:20,8,14,Chubascos dispersos,,8,2018-04-14,10:30,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 10:30,6,14,Abertura de claros, - ,,2018-04-13 23:17:21,2018-04-14 09:20:00,2018-04-14 10:30:00,70.0
IBE0533, AIRBUS A319,2018-04-14,13:35,VIGO,VGO,1,Salida prevista a las 13:35,6,15,Nubosidad variable,,3,2018-04-14,14:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 14:50,6,14,Abertura de claros, - ,,2018-04-13 23:17:20,2018-04-14 13:35:00,2018-04-14 14:50:00,75.0
IBE8999, BOMBARDIER CRJ-1000,2018-04-14,05:50,VALENCIA,VLC,1,Salida prevista a las 05:50,11,21,Nubosidad variable,,,2018-04-14,06:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 06:50,6,14,Abertura de claros, - ,,2018-04-13 23:17:20,2018-04-14 05:50:00,2018-04-14 06:50:00,60.0
IBE8641, BOMBARDIER CRJ-1000,2018-04-14,09:50,GRANADA-JAÉN F.G.L.,GRX,-,Salida prevista a las 09:50,5,17,Abertura de claros,,,2018-04-14,10:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 10:55,6,14,Abertura de claros, - ,,2018-04-13 23:17:20,2018-04-14 09:50:00,2018-04-14 10:55:00,65.0
IBE8324, ATR-72,2018-04-13,20:05,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 20:10,6,14,Abertura de claros,,,2018-04-13,21:20,SAN SEBASTIAN,EAS,1,El vuelo ha aterrizado a las 21:23,9,15,Chubascos dispersos,LLEG,1,2018-04-13 23:17:19,2018-04-13 20:05:00,2018-04-13 21:20:00,75.0
VLG2011, 32B,2018-04-14,09:30,GRANADA-JAÉN F.G.L.,GRX,-,Salida prevista a las 09:30,5,17,Abertura de claros,,,2018-04-14,10:55,BARCELONA-EL PRAT,BCN,-,Llegada prevista a las 10:55,12,17,Lluvia débil, - ,,2018-04-13 23:17:19,2018-04-14 09:30:00,2018-04-14 10:55:00,85.0
VLG2118, AIRBUS A320,2018-04-13,21:35,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 22:02,8,16,Nubosidad variable,,,2018-04-13,23:05,BARCELONA-EL PRAT,BCN,T1,Llegada prevista a las 23:40,12,17,Lluvia débil,T1_G,3,2018-04-13 23:17:19,2018-04-13 21:35:00,2018-04-13 23:05:00,90.0
AAL8615, BOMBARDIER CRJ-1000,2018-04-14,07:10,MENORCA,MAH,1,Salida prevista a las 07:10,12,17,Lluvia moderada,,,2018-04-14,08:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 08:45,6,14,Abertura de claros, - ,,2018-04-13 23:17:19,2018-04-14 07:10:00,2018-04-14 08:45:00,95.0
IBS3895, 32A,2018-04-14,06:40,SANTIAGO,SCQ,T,Salida prevista a las 06:40,10,15,Nubosidad variable,,6,2018-04-14,07:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 07:55,6,14,Abertura de claros, - ,,2018-04-13 23:17:18,2018-04-14 06:40:00,2018-04-14 07:55:00,75.0
VLG2489, AIRBUS A319,2018-04-14,18:25,SAN SEBASTIAN,EAS,1,Salida prevista a las 18:25,9,15,Chubascos dispersos,,2,2018-04-14,19:30,BARCELONA-EL PRAT,BCN,-,Llegada prevista a las 19:30,12,17,Lluvia débil, - ,,2018-04-13 23:17:18,2018-04-14 18:25:00,2018-04-14 19:30:00,65.0
IBE8639, CANADAIR CRJ-900,2018-04-14,07:00,GRANADA-JAÉN F.G.L.,GRX,1,Salida prevista a las 07:00,5,17,Abertura de claros,,2,2018-04-14,08:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 08:00,6,14,Abertura de claros, - ,,2018-04-13 23:17:17,2018-04-14 07:00:00,2018-04-14 08:00:00,60.0
IBE8951, BOMBARDIER CRJ-1000,2018-04-14,07:10,MENORCA,MAH,1,Salida prevista a las 07:10,12,17,Lluvia moderada,,,2018-04-14,08:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 08:45,6,14,Abertura de claros, - ,,2018-04-13 23:17:17,2018-04-14 07:10:00,2018-04-14 08:45:00,95.0
IBE8793, ATR-72,2018-04-14,17:35,MELILLA,MLN,T,Salida prevista a las 17:35,12,18,Nubosidad variable,,3,2018-04-14,19:20,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 19:20,6,14,Abertura de claros, - ,,2018-04-13 23:17:17,2018-04-14 17:35:00,2018-04-14 19:20:00,105.0
IBE8601, BOMBARDIER CRJ-1000,2018-04-14,17:50,ALMERIA,LEI,1,Salida prevista a las 17:50,8,17,Nubosidad variable,,3,2018-04-14,19:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 19:00,6,14,Abertura de claros, - ,,2018-04-13 23:17:17,2018-04-14 17:50:00,2018-04-14 19:00:00,70.0
IBE8577, CANADAIR CRJ-200,2018-04-14,14:00,ALMERIA,LEI,1,Salida prevista a las 14:00,8,17,Nubosidad variable,,3,2018-04-14,15:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 15:10,6,14,Abertura de claros, - ,,2018-04-13 23:17:16,2018-04-14 14:00:00,2018-04-14 15:10:00,70.0
IBE0405, AIRBUS A320,2018-04-14,17:40,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 17:40,5,15,Abertura de claros,,2,2018-04-14,18:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 18:55,6,14,Abertura de claros, - ,,2018-04-13 23:17:16,2018-04-14 17:40:00,2018-04-14 18:55:00,75.0
IBE0555, AIRBUS A319,2018-04-14,13:45,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 13:45,8,15,Chubascos dispersos,,2,2018-04-14,15:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 15:00,6,14,Abertura de claros, - ,,2018-04-13 23:17:16,2018-04-14 13:45:00,2018-04-14 15:00:00,75.0
VLG1574, AIRBUS A320,2018-04-14,09:05,ASTURIAS,OVD,1,Salida prevista a las 09:05,8,14,Chubascos dispersos,,7,2018-04-14,10:30,BARCELONA-EL PRAT,BCN,-,Llegada prevista a las 10:30,12,17,Lluvia débil, - ,,2018-04-13 23:17:16,2018-04-14 09:05:00,2018-04-14 10:30:00,85.0
VLG1293, 32A,2018-04-14,07:00,A CORUÑA,LCG,1,Salida prevista a las 07:00,10,15,Nubosidad variable,,4,2018-04-14,08:40,BARCELONA-EL PRAT,BCN,-,Llegada prevista a las 08:40,12,17,Lluvia débil, - ,,2018-04-13 23:17:16,2018-04-14 07:00:00,2018-04-14 08:40:00,100.0
IBE8329, ATR-72,2018-04-14,17:35,SAN SEBASTIAN,EAS,1,Salida prevista a las 17:35,9,15,Chubascos dispersos,,2,2018-04-14,18:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 18:55,6,14,Abertura de claros, - ,,2018-04-13 23:17:15,2018-04-14 17:35:00,2018-04-14 18:55:00,80.0
VOE3590, BOEING 717,2018-04-14,07:30,ASTURIAS,OVD,1,Salida prevista a las 07:30,8,14,Chubascos dispersos,,5,2018-04-14,09:10,PALMA DE MALLORCA,PMI,-,Llegada prevista a las 09:10,12,17,Lluvia moderada, - ,,2018-04-13 23:17:15,2018-04-14 07:30:00,2018-04-14 09:10:00,100.0
VLG1252, 32A,2018-04-14,12:25,ALMERIA,LEI,1,Salida prevista a las 12:25,8,17,Nubosidad variable,,3,2018-04-14,13:50,BARCELONA-EL PRAT,BCN,-,Llegada prevista a las 13:50,12,17,Lluvia débil, - ,,2018-04-13 23:17:15,2018-04-14 12:25:00,2018-04-14 13:50:00,85.0
VLG2287, BOEING 737-800 WINGLETS,2018-04-14,14:45,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 14:50,5,15,Abertura de claros,,2,2018-04-14,16:25,BARCELONA-EL PRAT,BCN,-,Llegada prevista a las 16:25,12,17,Lluvia débil, - ,,2018-04-13 23:17:15,2018-04-14 14:45:00,2018-04-14 16:25:00,100.0
IBE0443, 32A,2018-04-14,06:45,BILBAO,BIO,O,Salida prevista a las 06:45,7,17,Chubascos dispersos,,5,2018-04-14,07:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 07:50,6,14,Abertura de claros, - ,,2018-04-13 23:17:14,2018-04-14 06:45:00,2018-04-14 07:50:00,65.0
IBE0531, AIRBUS A320,2018-04-14,10:55,VIGO,VGO,1,Salida prevista a las 10:55,6,15,Nubosidad variable,,3,2018-04-14,12:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 12:10,6,14,Abertura de claros, - ,,2018-04-13 23:17:14,2018-04-14 10:55:00,2018-04-14 12:10:00,75.0
IBE8319, ATR-72,2018-04-14,13:30,SAN SEBASTIAN,EAS,1,Salida prevista a las 13:30,9,15,Chubascos dispersos,,2,2018-04-14,14:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 14:50,6,14,Abertura de claros, - ,,2018-04-13 23:17:14,2018-04-14 13:30:00,2018-04-14 14:50:00,80.0
IBE8595, CANADAIR CRJ-900,2018-04-14,10:35,ALMERIA,LEI,1,Salida prevista a las 10:35,8,17,Nubosidad variable,,3,2018-04-14,11:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 11:45,6,14,Abertura de claros, - ,,2018-04-13 23:17:13,2018-04-14 10:35:00,2018-04-14 11:45:00,70.0
VLG1703, BOEING 737-800 WINGLETS,2018-04-14,09:55,VIGO,VGO,1,Salida prevista a las 09:55,6,15,Nubosidad variable,,5,2018-04-14,11:35,BARCELONA-EL PRAT,BCN,-,Llegada prevista a las 11:35,12,17,Lluvia débil, - ,,2018-04-13 23:17:13,2018-04-14 09:55:00,2018-04-14 11:35:00,100.0
IBE8327, ATR-72,2018-04-14,09:45,SAN SEBASTIAN,EAS,1,Salida prevista a las 09:45,9,15,Chubascos dispersos,,2,2018-04-14,11:05,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 11:05,6,14,Abertura de claros, - ,,2018-04-13 23:17:13,2018-04-14 09:45:00,2018-04-14 11:05:00,80.0
VLG2487, AIRBUS A319,2018-04-14,08:35,SAN SEBASTIAN,EAS,1,Salida prevista a las 08:35,9,15,Chubascos dispersos,,2,2018-04-14,09:40,BARCELONA-EL PRAT,BCN,-,Llegada prevista a las 09:40,12,17,Lluvia débil, - ,,2018-04-13 23:17:13,2018-04-14 08:35:00,2018-04-14 09:40:00,65.0
VLG1572, AIRBUS A320,2018-04-14,07:30,ASTURIAS,OVD,1,Salida prevista a las 07:30,8,14,Chubascos dispersos,,7,2018-04-14,09:00,BARCELONA-EL PRAT,BCN,-,Llegada prevista a las 09:00,12,17,Lluvia débil, - ,,2018-04-13 23:17:13,2018-04-14 07:30:00,2018-04-14 09:00:00,90.0
IBE0511, AIRBUS A319,2018-04-14,06:35,A CORUÑA,LCG,-,Salida prevista a las 06:35,10,15,Nubosidad variable,,3,2018-04-14,07:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 07:50,6,14,Abertura de claros, - ,,2018-04-13 23:17:12,2018-04-14 06:35:00,2018-04-14 07:50:00,75.0
IBE8861, BOMBARDIER CRJ-1000,2018-04-14,07:30,SANTANDER-SEVE BALLESTEROS,SDR,N,Salida prevista a las 07:30,8,15,Chubascos dispersos,,2,2018-04-14,08:35,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 08:35,6,14,Abertura de claros, - ,,2018-04-13 23:17:12,2018-04-14 07:30:00,2018-04-14 08:35:00,65.0
IBE0411, 32A,2018-04-14,10:55,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 10:55,5,15,Abertura de claros,,2,2018-04-14,12:05,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 12:05,6,14,Abertura de claros, - ,,2018-04-13 23:17:12,2018-04-14 10:55:00,2018-04-14 12:05:00,70.0
AEA4032, EMBRAER ERJ-195,2018-04-14,17:30,ZARAGOZA,ZAZ,T,Salida prevista a las 17:30,8,17,Lluvia débil,,3,2018-04-14,18:30,PALMA DE MALLORCA,PMI,-,Llegada prevista a las 18:30,12,17,Lluvia moderada, - ,,2018-04-13 23:17:11,2018-04-14 17:30:00,2018-04-14 18:30:00,60.0
IBE0537, AIRBUS A319,2018-04-14,06:35,VIGO,VGO,1,Salida prevista a las 06:35,6,15,Nubosidad variable,,3,2018-04-14,07:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 07:50,6,14,Abertura de claros, - ,,2018-04-13 23:17:11,2018-04-14 06:35:00,2018-04-14 07:50:00,75.0
IBE0481, AIRBUS A321,2018-04-13,21:35,ASTURIAS,OVD,1,El vuelo ha despegado a las 21:28,8,14,Chubascos dispersos,,8,2018-04-13,22:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha aterrizado a las 22:31,6,14,Abertura de claros,10,15,2018-04-13 23:17:11,2018-04-13 21:35:00,2018-04-13 22:45:00,70.0
AEA6028, BOEING 737-800 WINGLETS,2018-04-13,21:35,IBIZA,IBZ,1,El vuelo ha despegado a las 21:39,13,17,Chubascos dispersos,,12,2018-04-13,22:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,El vuelo ha aterrizado a las 22:41,6,14,Abertura de claros,06,14,2018-04-13 23:17:11,2018-04-13 21:35:00,2018-04-13 22:45:00,70.0
IBK6303, BOEING 737-800 WINGLETS,2018-04-13,19:15,GRAN CANARIA,LPA,-,El vuelo ha despegado a las 20:57,16,21,Cubierto de nubes altas y medias,,,2018-04-13,23:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,2,Llegada prevista a las 00:55,6,14,Abertura de claros,06,9,2018-04-13 23:17:11,2018-04-13 19:15:00,2018-04-13 23:00:00,225.0
IBE8317, ATR-72,2018-04-14,07:30,SAN SEBASTIAN,EAS,1,Salida prevista a las 07:30,9,15,Chubascos dispersos,,2,2018-04-14,08:50,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 08:50,6,14,Abertura de claros, - ,,2018-04-13 23:17:11,2018-04-14 07:30:00,2018-04-14 08:50:00,80.0
VOE3831, BOEING 717,2018-04-13,19:50,ASTURIAS,OVD,1,El vuelo ha despegado a las 20:04,8,14,Chubascos dispersos,,8,2018-04-13,21:20,SEVILLA,SVQ,1,El vuelo ha aterrizado a las 21:15,8,17,Abertura de claros,B,2,2018-04-13 23:17:11,2018-04-13 19:50:00,2018-04-13 21:20:00,90.0
IBE8789, ATR-72,2018-04-14,08:25,MELILLA,MLN,T,Salida prevista a las 08:25,12,18,Nubosidad variable,,2,2018-04-14,10:10,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 10:10,6,14,Abertura de claros, - ,,2018-04-13 23:17:09,2018-04-14 08:25:00,2018-04-14 10:10:00,105.0
IBE8224, CANADAIR CRJ-200,2018-04-13,21:00,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha despegado a las 20:58,6,14,Abertura de claros,,,2018-04-13,21:50,LOGROÑO - AGONCILLO,RJL,1,El vuelo ha aterrizado a las 21:45,5,14,Nubosidad variable,1,1,2018-04-13 23:17:09,2018-04-13 21:00:00,2018-04-13 21:50:00,50.0
IBE8525, CANADAIR CRJ-200,2018-04-14,17:45,PAMPLONA,PNA,-,Salida prevista a las 17:45,5,15,Chubascos dispersos,,,2018-04-14,18:45,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 18:45,6,14,Abertura de claros, - ,,2018-04-13 23:17:09,2018-04-14 17:45:00,2018-04-14 18:45:00,60.0
IBE8643, BOMBARDIER CRJ-1000,2018-04-13,21:15,GRANADA-JAÉN F.G.L.,GRX,1,El vuelo ha despegado a las 21:17,5,17,Abertura de claros,,1,2018-04-13,22:20,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha aterrizado a las 22:12,6,14,Abertura de claros,10,19,2018-04-13 23:17:09,2018-04-13 21:15:00,2018-04-13 22:20:00,65.0
IBK6373, BOEING 737-800 WINGLETS,2018-04-13,18:35,MALAGA-COSTA DEL SOL,AGP,3,El vuelo ha despegado a las 19:02,8,16,Nubosidad variable,,,2018-04-13,20:10,TENERIFE SUR,TFS,A,El vuelo ha aterrizado a las 20:26,17,22,Nubosidad variable,A,,2018-04-13 23:17:09,2018-04-13 18:35:00,2018-04-13 20:10:00,95.0
VLG1673, AIRBUS A320,2018-04-13,21:15,SANTIAGO,SCQ,T,El vuelo ha despegado a las 21:30,10,15,Nubosidad variable,,3,2018-04-13,22:55,BARCELONA-EL PRAT,BCN,T1,El vuelo ha aterrizado a las 23:04,12,17,Lluvia débil,T1_G,8,2018-04-13 23:17:09,2018-04-13 21:15:00,2018-04-13 22:55:00,100.0
VLG1437, AIRBUS A320,2018-04-13,21:30,BILBAO,BIO,O,El vuelo ha despegado a las 21:39,7,17,Chubascos dispersos,,1,2018-04-13,22:35,BARCELONA-EL PRAT,BCN,T1,El vuelo ha aterrizado a las 22:37,12,17,Lluvia débil,T1_G,8,2018-04-13 23:17:09,2018-04-13 21:30:00,2018-04-13 22:35:00,65.0
IBE0559, AIRBUS A319,2018-04-13,21:40,SANTANDER-SEVE BALLESTEROS,SDR,N,El vuelo ha despegado a las 21:41,8,15,Chubascos dispersos,,2,2018-04-13,22:40,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha aterrizado a las 22:42,6,14,Abertura de claros,10,10,2018-04-13 23:17:09,2018-04-13 21:40:00,2018-04-13 22:40:00,60.0
IBE8323, ATR-72,2018-04-13,21:15,SAN SEBASTIAN,EAS,1,El vuelo ha despegado a las 21:30,9,15,Chubascos dispersos,,2,2018-04-13,22:35,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,4,El vuelo ha aterrizado a las 22:46,6,14,Abertura de claros,10,19,2018-04-13 23:17:09,2018-04-13 21:15:00,2018-04-13 22:35:00,80.0
IBE0407, AIRBUS A320,2018-04-14,06:45,JEREZ DE LA FRONTERA,XRY,T,Salida prevista a las 06:45,5,15,Abertura de claros,,2,2018-04-14,07:55,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,-,Llegada prevista a las 07:55,6,14,Abertura de claros, - ,,2018-04-13 23:17:08,2018-04-14 06:45:00,2018-04-14 07:55:00,70.0
