flightNumber,plane,dep_date,dep_time,dep_airport_name,dep_airport_code,dep_terminal,dep_status,dep_weather_min,dep_weather_max,dep_weather_desc,dep_counter,dep_door,arr_date,arr_time,arr_airport_name,arr_airport_code,arr_terminal,arr_status,arr_weather_min,arr_weather_max,arr_weather_desc,arr_room,arr_belt,timestamp,dep_date_time,arr_date_time,duracion_vuelo
VLG8253, AIRBUS A320,2018-04-14,06:40,ALICANTE-ELCHE,ALC,N,Salida prevista a las 06:40,11,18,Nubosidad variable,,,,-,PARIS /ORLY,ORY,-,-,,,-,-,,2018-04-14 00:18:33,2018-04-14 06:40:00,,
EWG7529, 32A,2018-04-14,13:25,LA PALMA,SPC,N,Salida prevista a las 13:25,16,21,Cubierto de nubes altas y medias,,4,,-,HAMBURGO,HAM,-,-,,,-,-,,2018-04-14 00:18:33,2018-04-14 13:25:00,,
VLG2854, AIRBUS A320,2018-04-14,06:10,PALMA DE MALLORCA,PMI,N,Salida prevista a las 06:10,12,17,Lluvia moderada,,,,-,PARIS /ORLY,ORY,-,-,,,-,-,,2018-04-14 00:18:33,2018-04-14 06:10:00,,
RYR2408, BOEING 737-800 WINGLETS,2018-04-14,06:30,ALICANTE-ELCHE,ALC,N,Salida prevista a las 06:30,11,18,Nubosidad variable,,,,-,MEMMINGEN,FMM,-,-,,,-,-,,2018-04-14 00:18:32,2018-04-14 06:30:00,,
EZY2768, 32A,2018-04-13,21:50,BARCELONA-EL PRAT,BCN,T2 C,El vuelo ha despegado a las 23:33,12,17,Lluvia débil,,,,-,MILAN /MALPENSA,MXP,-,-,,,-,-,,2018-04-14 00:18:32,2018-04-13 21:50:00,,
IBK5140, BOEING 737-800 WINGLETS,2018-04-14,06:30,MALAGA-COSTA DEL SOL,AGP,3,Salida prevista a las 06:30,8,16,Nubosidad variable,,,,-,VARSOVIA,WAW,-,-,,,-,-,,2018-04-14 00:18:32,2018-04-14 06:30:00,,
EZY8554, AIRBUS A320,2018-04-14,21:40,MURCIA-SAN JAVIER,MJV,1,Salida prevista a las 21:40,10,21,Nubosidad variable,,,,-,LONDRES /GATWICK,LGW,-,-,,,-,-,,2018-04-14 00:18:32,2018-04-14 21:40:00,,
GMI3953, AIRBUS A319,2018-04-14,12:55,LA PALMA,SPC,N,Salida prevista a las 12:55,16,21,Cubierto de nubes altas y medias,,8,,-,HAMBURGO,HAM,-,-,,,-,-,,2018-04-14 00:18:32,2018-04-14 12:55:00,,
RYR8027, BOEING 737-800 WINGLETS,2018-04-14,21:10,MURCIA-SAN JAVIER,MJV,1,Salida prevista a las 21:10,10,21,Nubosidad variable,,,,-,LONDRES /STANSTED,STN,-,-,,,-,-,,2018-04-14 00:18:31,2018-04-14 21:10:00,,
IBK5350, BOEING 737-800 WINGLETS,2018-04-14,06:30,ALICANTE-ELCHE,ALC,N,Salida prevista a las 06:30,11,18,Nubosidad variable,,,,-,ESTOCOLMO /ARLANDA,ARN,-,-,,,-,-,,2018-04-14 00:18:31,2018-04-14 06:30:00,,
TVP7307, BOEING 737-800 WINGLETS,2018-04-14,09:25,LANZAROTE,ACE,1,Salida prevista a las 09:25,17,22,Cubierto de nubes altas y medias,,7,,-,VARSOVIA,WAW,-,-,,,-,-,,2018-04-14 00:18:31,2018-04-14 09:25:00,,
BAW449, 32A,2018-04-14,20:55,MURCIA-SAN JAVIER,MJV,1,Salida prevista a las 20:55,10,21,Nubosidad variable,,,,-,LONDRES / HEATHROW,LHR,-,-,,,-,-,,2018-04-14 00:18:30,2018-04-14 20:55:00,,
AEA1039, BOEING 737-800 WINGLETS,2018-04-14,06:30,MALAGA-COSTA DEL SOL,AGP,3,Salida prevista a las 06:30,8,16,Nubosidad variable,,,,-,PARIS /CHARLES DE GAULLE,CDG,-,-,,,-,-,,2018-04-14 00:18:30,2018-04-14 06:30:00,,
AFL2605, 32B,2018-04-13,23:40,MADRID-BARAJAS ADOLFO SUÁREZ,MAD,1,El vuelo ha despegado a las 23:27,6,14,Abertura de claros,,,,-,MOSCU /SHEREMETYEVO,SVO,-,-,,,-,-,,2018-04-14 00:18:30,2018-04-13 23:40:00,,
RYR3802, BOEING 737-800 WINGLETS,2018-04-14,07:00,GRAN CANARIA,LPA,-,Salida prevista a las 07:00,16,21,Cubierto de nubes altas y medias,,,,-,LIVERPOOL,LPL,-,-,,,-,-,,2018-04-14 00:18:30,2018-04-14 07:00:00,,
EWG9545, 32A,2018-04-14,12:40,LA PALMA,SPC,N,Salida prevista a las 12:40,16,21,Cubierto de nubes altas y medias,,3,,-,DUSSELDORF,DUS,-,-,,,-,-,,2018-04-14 00:18:30,2018-04-14 12:40:00,,
VLG7396, 32A,2018-04-14,06:30,ALICANTE-ELCHE,ALC,N,Salida prevista a las 06:30,11,18,Nubosidad variable,,,,-,ARGEL/ HOUARI BOUMEDIEN,ALG,-,-,,,-,-,,2018-04-14 00:18:30,2018-04-14 06:30:00,,
TVF3101, BOEING 737-800 WINGLETS,2018-04-14,09:10,SEVILLA,SVQ,1,Salida prevista a las 09:10,8,17,Abertura de claros,,4,,-,PARIS /ORLY,ORY,-,-,,,-,-,,2018-04-14 00:18:30,2018-04-14 09:10:00,,
EZY7426, AIRBUS A319,2018-04-14,20:40,MURCIA-SAN JAVIER,MJV,1,Salida prevista a las 20:40,10,21,Nubosidad variable,,,,-,SOUTHEND,SEN,-,-,,,-,-,,2018-04-14 00:18:29,2018-04-14 20:40:00,,
IBK5108, BOEING 737-800 WINGLETS,2018-04-14,06:25,MALAGA-COSTA DEL SOL,AGP,3,Salida prevista a las 06:25,8,16,Nubosidad variable,,,,-,HAMBURGO,HAM,-,-,,,-,-,,2018-04-14 00:18:29,2018-04-14 06:25:00,,
